3.1.2022,4.947400 
4.1.2021,4.869100 
3.1.2020,4.778900 
3.1.2019,4.665600 
3.1.2018,4.641200 
3.1.2017,4.517500 
4.1.2016,4.516900 
5.1.2015,4.497300 
3.1.2014,4.488200 
3.1.2013,4.415300 
4.1.2012,4.321900 
3.1.2011,4.269800 
4.1.2010,4.226500 
5.1.2009,4.029600 
3.1.2008,3.597100 
3.1.2007,3.356000 
3.1.2006,3.676500 
